201,No,,Bromhexine hydrochloride; Arbidol umifenovir; Favipiravir; Interferon a2b,,The Second Affiliated Hospital of Wenzhou Medical University; WanBangDe Pharmaceutical Group,Therapeutic,COVID-19,,Antiviral drugs-broad spectrum,Repurposed-Approved,,China,Ongoing,On going recruitment,,,,,,,,,,,,,,,,Condition,60,No,1,The Second AffIliated Hospital of Wenzhou Medical University - Wenzhou - Zhejiang - China,02/16/2020,04/15/2020,30/04/2020,NCT04273763,Invitation,,Natalie Tang,04/09/2020,,,,,,,,,,,,,,
201,Yes,,,,,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,,,,,,,,,,,,,,,,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,https://clinicaltrials.gov/ct2/show/NCT04273763,,Natalie Tang,04/09/2020,,,,,,,,,,,,,,
202,No,,Dihydroartemisinin; piperaquine; arbidol umifenovir; interferon a,,The First Affiliated Hospital of Nanchang University,Therapeutic,Pneumonia,,Antiviral drugs-not specified; Anti-malarial,,,China,Failed,Cancelled by investigator,,Phase 4,,,,,,,,,,,,,4,Condition,40,No,4,Cancer Center; Xiehe Hospital; Tongji Medical College; Huazhong University of Science and Technology - Hubei - China,02/23/2020,04/30/2020,,ChiCTR2000030082,Suspended,,Natalie Tang,04/11/2020,,,,,,,,,,,,,,
202,Yes,,,,,http://www.chictr.org.cn/showprojen.aspx?proj=49915,http://www.chictr.org.cn/showprojen.aspx?proj=49915,,https://techstartups.com/2020/03/17/clinical-trials-for-covid-19-are-expected-to-complete-by-the-end-of-april/,,,http://www.chictr.org.cn/showprojen.aspx?proj=49915,http://www.chictr.org.cn/showprojen.aspx?proj=49915,http://www.chictr.org.cn/showprojen.aspx?proj=49915,,http://www.chictr.org.cn/showprojen.aspx?proj=49915,,,,,,,,,,,,,http://www.chictr.org.cn/showprojen.aspx?proj=49915,http://www.chictr.org.cn/showprojen.aspx?proj=49915,http://www.chictr.org.cn/showprojen.aspx?proj=49915,http://www.chictr.org.cn/showprojen.aspx?proj=49915,http://www.chictr.org.cn/showprojen.aspx?proj=49915,http://www.chictr.org.cn/showprojen.aspx?proj=49915,http://www.chictr.org.cn/showprojen.aspx?proj=49915,http://www.chictr.org.cn/showprojen.aspx?proj=49915,,http://www.chictr.org.cn/showprojen.aspx?proj=49915,http://www.chictr.org.cn/showprojen.aspx?proj=49915,,,,,,,,,,,,,,,,,
203,No,,Human Immunoglobulin (pH4),Intravenous Immunoglobulin,Peking Union Medical College Hospital,Therapeutic,Pneumonia,Protein-based (including monoclonal antibodies),Nonspecific anti-inflammatory and immunosuppressive drugs,Repurposed-Approved,Tongji Hospital of Tongji Medical College; Huazhong University of Science and Technology,China,Ongoing,,,Phase 2,,REPURPOSED,SKIPPED,SKIPPED,SKIPPED,UNKNOWN,UNKNOWN,02/10/2020,,,,,2,Pneumonia,80,No,1,Peking Union Medical College Hospital,02/10/2020,04/30/2020,06/30/2020,NCT04261426,,,Gabbie,04/06/2020,Arshy,4/20/2020,,,,,,,,,,,,
203,Yes,,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,,,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://www.drugbank.ca/drugs/DB00028,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://www.drugbank.ca/drugs/DB00028,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,,,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,,https://www.drugbank.ca/drugs/DB00028,,,,,,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,,,,,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,https://clinicaltrials.gov/ct2/show/NCT04261426?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+Union+Medical+College+Hospital&draw=2&rank=3#contacts,,,,,,,,,,,,,,,,,,
204,No,,Tocilizumab,RoActemra,Peking University First Hospital; Genentech Inc.,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Monoclonal antibodies,Repurposed-Approved,N/A,China,Ongoing,Being used in above trial,,NOT STATED,,REPURPOSED,SKIPPED,SKIPPED,SKIPPED,01/08/2010,03/08/2020,,,,,,0,Covid-19,150,No,9,Anhui Medical University Affiliated First Hospital - Hefei - Anhui - China; Peking University First Hospital - Beijing - China; Cancer Hospital Union Hospital Tongji Medical College Huazhong University of Science and Technology - Hubei - China; Ezhou Central Hospital - Hubei - China; Huoshenshan Hospital of Wuhan - Hubei - China; Jinyintan Hospital of Wuhan - Hubei - China; Tongji Hospital of Huazhong University of Science and Technology - Hubei - China; West Hospital Union Hospital Huazhong University of Science and Technology - Hubei - China; Wuhan Pulmonary Hospital - Hubei - China; Zhongnan Hospital of Wuhan University - Hubei - China,03/08/2020,05/01/2020,05/01/2020,NCT04310228,,,Gabbie,04/06/2020,Arshy,4/20/2020,,,,,,,,3712,,,,
204,Yes,,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://www.drugbank.ca/drugs/DB06273,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,,https://www.drugbank.ca/drugs/DB06273,,,,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,,,,,,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,https://clinicaltrials.gov/ct2/show/NCT04310228?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=1,,,,,,,,,,,,,,,,,,
205,No,,Anulohuaxian,Anulohuaxian,Peking University First Hospital,Therapeutic,COVID-19,Other,Unknown,Repurposed-Approved,N/A,China,Ongoing,Traditional Chinese Medicine,,NOT STATED,,REPURPOSED,SKIPPED,SKIPPED,SKIPPED,UNNOWN,UNKNOWN,UNKNOWN,,,,,0,Covid-19,750,No,8,The Second People's Hospital of Fuyang - Anhui - China; Ezhou Central Hospital - Hubei - China; Huoshenshan Hospital of Wuhan - Hubei - China; Jinyintan Hospital of Wuhan - Hubei - China; Tongji Hospital of Huazhong University of Science and Technology - Hubei - China; West Hospital Union Hospital Huazhong University of Science and Technology - Hubei - China; Wuhan Pulmonary Hospital - Hubei - China; Zhongnan Hospital of Wuhan University - Hubei - China; Wenzhou Medical University Affiliated First Hospital - Zhejiang - China	,04/01/2020,06/01/2020,12/01/2020,NCT04334265,,,Gabbie,04/06/2020,Arshy,4/20/2020,,,,,,,,,,,,
205,Yes,,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://journals.lww.com/md-journal/fulltext/2019/05310/the_efficacy_of_chinese_patent_medicine_combined.18.aspx,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6708750/,,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://journals.lww.com/md-journal/fulltext/2019/05310/the_efficacy_of_chinese_patent_medicine_combined.18.aspx,,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6708750/,,,,,,,,,,,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,https://clinicaltrials.gov/ct2/show/NCT04334265?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=3,,,,,,,,,,,,,,,,,,
206,No,,Favipiravir,Avigan,Peking University First Hospital,Therapeutic,COVID-19,Small molecule,Antiviral drugs-not specified,Repurposed-Approved,N/A,China,Ongoing,For patients who's nucleic acids have changed from negative to positive,,NOT STATED,,REPURPOSED,SKIPPED,SKIPPED,SKIPPED,2014,UNKNOWN,UNKNOWN,UNKNOWN,,,,0,Covid-19,210,No,8,The Second People's Hospital of Fuyang - Anhui - China; Ezhou Hospital of Traditional Chinese Medicine - Hubei - China; Ezhou Central Hospital - Hubei - China; Huoshenshan Hospital of Wuhan - Hubei - China; Jinyintan Hospital of Wuhan - Hubei - China; Wuhan Pulmonary Hospital - Hubei - China; Zhongnan Hospital of Wuhan University - Hubei - China; Wenzhou Medical University Affiliated First Hospital - Zhejiang - China,04/01/2020,06/01/2020,09/15/2020,NCT04333589,,,Gabbie,04/06/2020,Arshy,4/20/2020,,,,,,,,,,,,
206,Yes,,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://www.drugbank.ca/drugs/DB12466,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://www.drugbank.ca/drugs/DB12466,https://www.drugbank.ca/drugs/DB12466,https://www.drugbank.ca/drugs/DB12466,,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,,,,https://www.drugbank.ca/drugs/DB12466,,,,,,,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,https://clinicaltrials.gov/ct2/show/NCT04333589?cond=coronavirus+OR+corona+OR+covid+OR+sars+OR+acute+respiratory+OR+ards+OR+pneumonia&spons=Peking+University+First+Hospital&draw=2&rank=2,,,,,,,,,,,,,,,,,,
207,No,,Allogeneic human dental pulp stem cells,,Renmin Hospital of Wuhan University,Therapeutic,Pneumonia,Cell therapies,Other,Repurposed-Not Approved,Beijing SH Bio-Tech Corporation - Beijing - China; Utooth Biological Technology Co. Ltd. - Hubei - China,China,Ongoing,,,Phase 1,,REPURPOSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,04/06/2020,,,,,,1,Covid-19 pneumonia,20,No,1,Renmin Hospital of Wuhan University (East Campus) - Hubei - China,04/06/2020,12/31/2020,03/31/2021,NCT04336254,,,Gabbie,04/08/2020,Arshy,4/20/2020,,,,,,,,,,,,
