278,No,,Sp2CBMTD,Neumifil,Pneumagen Ltd.,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Other,Repurposed-Not Approved,,Scotland,Ongoing,Carbohydrate bonding module (CBM40) blocks sialic acid receptors in respiratory tract and prevents virus from entering host cells,,Pre-Clinical Testing,,,,,UNKNOWN,UNKNOWN,N/A,N/A,N/A,N/A,,,Pre-clinical,,,,,,,,,,,,Gabbie,4/23/2020,,,,,,4/23/2020
278,Yes,,https://www.pneumagen.com/uploads/images/publications/Antimicrob.%20Agents%20Chemother.-2015-Govorkova-1495-504.pdf,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.prnewswire.co.uk/news-releases/pneumagen-leverages-its-novel-glycan-approach-to-target-coronavirus-covid-19-infections-840930671.html,https://www.pneumagen.com/science.html,https://www.pneumagen.com/science.html,https://www.pneumagen.com/pipeline/respiratory-tract-infection.html,,https://www.linkedin.com/company/pneumagen-limited/,https://www.prnewswire.co.uk/news-releases/pneumagen-leverages-its-novel-glycan-approach-to-target-coronavirus-covid-19-infections-840930671.html,https://www.pneumagen.com/science.html,,https://www.pneumagen.com/pipeline.html,,https://www.pnas.org/content/111/17/6401,https://aac.asm.org/content/aac/59/3/1495.full.pdf,https://www.pneumagen.com/news/12/70/Pneumagen-Demonstrates-Preclinical-Proof-of-Concept-for-Neumifil-in-Respiratory-Syncytial-Virus-Infections.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,No,,Umbilical Cord Mesenchymal Stem Cells,CoreCyte,Predictive Biotech; Predictive Technology,Therapeutic,ARDS,Other,Nonspecific anti-inflammatory and immunosuppressive drugs,Repurposed-Approved,,United States,Ongoing,Umbilical Cord Mesenchymal Stem Cells isolated from Wharton's Jelly; Applied for FDA approval for immediate use for Covid-19 on 04/09/2020,,Manufacturing,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,APPLIED 04/09/2020,,,,,,,,,,,,,,,Gabbie,4/23/2020,,,,,,4/23/2020
279,Yes,,https://www.biospace.com/article/releases/predictive-submits-emergency-use-authorization-application-for-treatment-of-acute-respiratory-distress-syndrome-secondary-to-covid-19-with-umbilical-cord-mesenchymal-stem-cells/,https://www.biospace.com/article/releases/predictive-submits-emergency-use-authorization-application-for-treatment-of-acute-respiratory-distress-syndrome-secondary-to-covid-19-with-umbilical-cord-mesenchymal-stem-cells/,https://www.bioworld.com/COVID19products; https://www.predictivebiotech.com/company/,https://www.bioworld.com/COVID19products,https://www.biospace.com/article/releases/predictive-submits-emergency-use-authorization-application-for-treatment-of-acute-respiratory-distress-syndrome-secondary-to-covid-19-with-umbilical-cord-mesenchymal-stem-cells/,https://www.biospace.com/article/releases/predictive-submits-emergency-use-authorization-application-for-treatment-of-acute-respiratory-distress-syndrome-secondary-to-covid-19-with-umbilical-cord-mesenchymal-stem-cells/,https://www.biospace.com/article/releases/predictive-submits-emergency-use-authorization-application-for-treatment-of-acute-respiratory-distress-syndrome-secondary-to-covid-19-with-umbilical-cord-mesenchymal-stem-cells/,https://www.predictivebiotech.com/wp-content/uploads/2019/05/CC_Product_Snapshot_v3_2019.pdf,,https://www.predictivebiotech.com/company/,https://www.biospace.com/article/releases/predictive-submits-emergency-use-authorization-application-for-treatment-of-acute-respiratory-distress-syndrome-secondary-to-covid-19-with-umbilical-cord-mesenchymal-stem-cells/,https://www.predictivebiotech.com/products/,,https://www.biospace.com/article/releases/predictive-submits-emergency-use-authorization-application-for-treatment-of-acute-respiratory-distress-syndrome-secondary-to-covid-19-with-umbilical-cord-mesenchymal-stem-cells/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,No,,,PRTX-007,Primmune Therapeutics,Therapeutic,COVID-19,Small molecule,Other,New,,United States,Ongoing,Activates TLR7 to stimulate innate immune system,,Pre-Clinical Testing,,UNKNOWN,UNKNOWN,3/31/2020,,,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,Gabbie,4/23/2020,,,,,,4/23/2020
280,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.prnewswire.com/news-releases/primmune-therapeutics-announces-the-selection-of-prtx007-as-its-clinical-development-candidate-for-covid-19-and-oncology-indications-301032274.html,https://www.prnewswire.com/news-releases/primmune-therapeutics-announces-the-selection-of-prtx007-as-its-clinical-development-candidate-for-covid-19-and-oncology-indications-301032274.html,https://www.prnewswire.com/news-releases/primmune-therapeutics-announces-the-selection-of-prtx007-as-its-clinical-development-candidate-for-covid-19-and-oncology-indications-301032274.html,https://www.prnewswire.com/news-releases/primmune-therapeutics-announces-the-selection-of-prtx007-as-its-clinical-development-candidate-for-covid-19-and-oncology-indications-301032274.html,,https://www.primmunerx.com/#contact,https://www.prnewswire.com/news-releases/primmune-therapeutics-announces-the-selection-of-prtx007-as-its-clinical-development-candidate-for-covid-19-and-oncology-indications-301032274.html,https://www.prnewswire.com/news-releases/primmune-therapeutics-announces-the-selection-of-prtx007-as-its-clinical-development-candidate-for-covid-19-and-oncology-indications-301032274.html,,https://www.prnewswire.com/news-releases/primmune-therapeutics-announces-the-selection-of-prtx007-as-its-clinical-development-candidate-for-covid-19-and-oncology-indications-301032274.html,,,,https://www.prnewswire.com/news-releases/primmune-therapeutics-announces-the-selection-of-prtx007-as-its-clinical-development-candidate-for-covid-19-and-oncology-indications-301032274.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,No,,,Antibodies,Proteona Pte. Ltd.,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Monoclonal antibodies,New,Heidelberg University Hospital; Tübingen University Hospital; the German Cancer Research Center (DKFZ); the NMI Natural and Medical Sciences Institute; NUS Enterprise; 10x Genomics; NovogeneAIT,Singapore,Ongoing,,,Discovery,,3/25/2020,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,Gabbie,4/23/2020,,,,,,4/23/2020
281,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://proteona.com/Proteona-leads-international-consortium-to-develop-SARS-CoV-2-neutralizing-antibody-to-help-vulnerable-immunocompromised-individuals.html,https://proteona.com/Proteona-leads-international-consortium-to-develop-SARS-CoV-2-neutralizing-antibody-to-help-vulnerable-immunocompromised-individuals.html,https://proteona.com/Proteona-leads-international-consortium-to-develop-SARS-CoV-2-neutralizing-antibody-to-help-vulnerable-immunocompromised-individuals.html,https://proteona.com/Proteona-leads-international-consortium-to-develop-SARS-CoV-2-neutralizing-antibody-to-help-vulnerable-immunocompromised-individuals.html,https://proteona.com/Proteona-leads-international-consortium-to-develop-SARS-CoV-2-neutralizing-antibody-to-help-vulnerable-immunocompromised-individuals.html,https://proteona.com/Proteona-leads-international-consortium-to-develop-SARS-CoV-2-neutralizing-antibody-to-help-vulnerable-immunocompromised-individuals.html,https://proteona.com/Proteona-leads-international-consortium-to-develop-SARS-CoV-2-neutralizing-antibody-to-help-vulnerable-immunocompromised-individuals.html,,,https://proteona.com/Proteona-leads-international-consortium-to-develop-SARS-CoV-2-neutralizing-antibody-to-help-vulnerable-immunocompromised-individuals.html,,https://proteona.com/Proteona-leads-international-consortium-to-develop-SARS-CoV-2-neutralizing-antibody-to-help-vulnerable-immunocompromised-individuals.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,No,,opaganib,Yeliva,Redhill Biopharma Ltd.; Apogee Biotechnology Group Corp.,Therapeutic,COVID-19,Small molecule,Nonspecific anti-inflammatory and immunosuppressive drugs,Repurposed-Not Approved,,Israel,Ongoing,Phase 2 trial IND application made,,Phase 2,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,2a,Covid-19,60,No,UKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,Gabbie,4/23/2020,,,,,,4/23/2020
282,Yes,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/redhill-seeks-us-fda-approval-to-begin-clinical-study-of-yeliva-for-covid-19-58087112,https://pubchem.ncbi.nlm.nih.gov/compound/abc294640#section=Pharmacology-and-Biochemistry,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/redhill-seeks-us-fda-approval-to-begin-clinical-study-of-yeliva-for-covid-19-58087112,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/redhill-seeks-us-fda-approval-to-begin-clinical-study-of-yeliva-for-covid-19-58087112,,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/redhill-seeks-us-fda-approval-to-begin-clinical-study-of-yeliva-for-covid-19-58087112,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/redhill-seeks-us-fda-approval-to-begin-clinical-study-of-yeliva-for-covid-19-58087112,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/redhill-seeks-us-fda-approval-to-begin-clinical-study-of-yeliva-for-covid-19-58087112,,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/redhill-seeks-us-fda-approval-to-begin-clinical-study-of-yeliva-for-covid-19-58087112,,,,,http://apogee-biotech.com/index.php/news/,http://apogee-biotech.com/index.php/news/,https://clinicaltrials.gov/ct2/show/NCT01488513?spons=RedHill&draw=3&rank=12,https://clinicaltrials.gov/ct2/show/NCT03377179?spons=RedHill&draw=2&rank=2,,,,,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/redhill-seeks-us-fda-approval-to-begin-clinical-study-of-yeliva-for-covid-19-58087112,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/redhill-seeks-us-fda-approval-to-begin-clinical-study-of-yeliva-for-covid-19-58087112,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/redhill-seeks-us-fda-approval-to-begin-clinical-study-of-yeliva-for-covid-19-58087112,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/redhill-seeks-us-fda-approval-to-begin-clinical-study-of-yeliva-for-covid-19-58087112,,,,,,,,,,,,,,,,
283,No,,RHB-107,Upamostat,Redhill Biopharma Ltd.; Link Health Group,Therapeutic,COVID-19,Small molecule,Other,Repurposed-Not Approved,NIAID,Israel,Ongoing,Passed phase 1 and 2 clinical trials for other diseases currently being tested in-vitro for Covid-19,,Pre-Clinical Testing,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,UNKNOWN,N/A,,,Pre-clinical,,,,,,,,,,,,Gabbie,4/23/2020,,,,,,4/23/2020
283,Yes,,https://www.redhillbio.com/RedHill/Templates/showpage.asp?DBID=1&LNGID=1&TMID=178&FID=2432&PID=0&IID=15260,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.pharmaceutical-technology.com/news/redhill-biopharma-covid-19-drug-candidate/,https://www.drugbank.ca/drugs/DB13052,https://www.pharmaceutical-technology.com/news/redhill-biopharma-covid-19-drug-candidate/,https://www.redhillbio.com/rhb-107,https://www.pharmaceutical-technology.com/news/redhill-biopharma-covid-19-drug-candidate/,https://www.redhillbio.com/contact,https://www.pharmaceutical-technology.com/news/redhill-biopharma-covid-19-drug-candidate/,https://www.redhillbio.com/RedHill/Templates/showpage.asp?DBID=1&LNGID=1&TMID=178&FID=2432&PID=0&IID=15260,,https://www.redhillbio.com/RedHill/Templates/showpage.asp?DBID=1&LNGID=1&TMID=178&FID=2432&PID=0&IID=15260,,,,,,,https://www.thepharmaletter.com/article/wilex-wx-671-enters-clinic,https://clinicaltrials.gov/ct2/show/NCT00615940?spons=Wilex&draw=2&rank=4,,,,,https://www.redhillbio.com/RedHill/Templates/showpage.asp?DBID=1&LNGID=1&TMID=178&FID=2432&PID=0&IID=15260,,,,,,,,,,,,,,,,,,,
284,No,,2-[4-(2-hydroxyethoxy)-3;5-dimethylphenyl]-5;7-dimethoxy-1;4-dihydroquinazolin-4-one,Apabetalone,Resverlogix Corp.,Therapeutic,COVID-19,Small molecule,Nonspecific anti-inflammatory and immunosuppressive drugs,New,Private; NIHR,Canada,Ongoing,,,Phase 3,,2/3/2020,3/24/2020,,,,3/15/2020,3/17/2020,3/23/2020,,,,3,COVID19,,No,,,,06/00/20,12/00/20,,,,Rebecca Taylor,4/23/2020,,,,,,4/23/2020
284,Yes,,https://www.drugbank.ca/drugs/DB12000,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,,https://www.drugbank.ca/drugs/DB12000,https://adisinsight.springer.com/drugs/800027698,https://www.resverlogix.com/science-and-programs/apabetalone,http://www.io.nihr.ac.uk/wp-content/uploads/2018/11/11198-Apabetalone-for-MACE-V1.0-OCT18-NON-CONF.pdf,www.resverlogix.com,www.resverlogix.com,,,https://www.resverlogix.com/science-and-programs/clinical,,https://www.resverlogix.com/investors/news.html?article=660,https://adisinsight.springer.com/drugs/800027698,,,,https://www.resverlogix.com/upload/button/3/b9c82f751024/2019-rvx-corp-pres-march-18.pdf,https://www.globenewswire.com/news-release/2020/03/23/2004624/0/en/Resverlogix-Invites-Collaborations-for-use-of-Apabetalone-in-Trials-and-Studies-to-Combat-the-Spread-of-COVID-19-Based-on-New-Research.html,https://www.marketwatch.com/press-release/resverlogix-clinical-candidate-apabetalone-featured-as-a-potential-covid-19-treatment-in-recent-publication-2020-03-24?siteid=bigcharts&dist=bigcharts&tesla=y,,,,,,,,,,,https://clinicaltrials.gov/ct2/show/NCT03655704,https://clinicaltrials.gov/ct2/show/NCT03655704,,,,,,,,,,,
285,No,,,Bucillamine,Revive Therapeutics Ltd.,Therapeutic,COVID-19,Small molecule,Nonspecific anti-inflammatory and immunosuppressive drugs,Repurposed-Approved,,Canada,Ongoing,Antirheumatic,,Phase 3,,,,,,,,4/9/2020,,,,,2,COVID19,,No,,Novotech: Asia-Pacific,,,,,,,Rebecca Taylor,4/24/2020,,,,,,4/24/2020
285,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,,https://www.drugbank.ca/drugs/DB12160,https://www.mdpi.com/1424-8247/12/4/165,https://www.mdpi.com/1424-8247/12/4/165,,https://www.reuters.com/companies/RVV.CD,,https://www.mdpi.com/1424-8247/12/4/165,,https://clinicaltrials.gov/ct2/show/NCT02942420,,,,,,,,,,,,,,,,https://novotech-cro.com/news/novotech-selected-new-covid-19-clinical-trial-asia-pacific,,https://novotech-cro.com/news/novotech-selected-new-covid-19-clinical-trial-asia-pacific,,,,,,,,,,,,,,
286,No,,,EIDD-2801,Ridgeback Biotherapeutics LP; Drug Innovations at Emory LLC,Therapeutic,COVID-19,Small molecule,Antiviral drugs-antiretrovirals,New,Wayne and Wendy Holman,USA,Ongoing,Oral antiviral,,Phase 1,,,4/7/2020,,,MHRA Clearance,4/10/2020,,,,,,1,COVD19,,No,,,,,,,,,Rebecca Taylor,4/24/2020,,,,,,4/24/2020
286,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,,https://www.drugbank.ca/drugs/DB15661,https://www.drugbank.ca/drugs/DB15661,https://www.drugbank.ca/drugs/DB15661,https://www.ptcommunity.com/wire/ridgeback-biotherapeutics-announces-mhra-clearance-begin-human-testing-eidd-2801-uk-covid-19,https://www.ridgebackbio.com/,https://www.ptcommunity.com/wire/ridgeback-biotherapeutics-announces-mhra-clearance-begin-human-testing-eidd-2801-uk-covid-19,https://www.drugbank.ca/drugs/DB15661,,https://www.ptcommunity.com/wire/ridgeback-biotherapeutics-announces-mhra-clearance-begin-human-testing-eidd-2801-uk-covid-19,,,https://www.drugtargetreview.com/news/59567/eidd-2801-shows-efficacy-against-covid-19-in-human-cells-and-mice/,,,https://www.ptcommunity.com/wire/ridgeback-biotherapeutics-announces-mhra-clearance-begin-human-testing-eidd-2801-uk-covid-19,https://www.ptcommunity.com/wire/ridgeback-biotherapeutics-announces-mhra-clearance-begin-human-testing-eidd-2801-uk-covid-19,,,,,,https://www.ptcommunity.com/wire/ridgeback-biotherapeutics-announces-mhra-clearance-begin-human-testing-eidd-2801-uk-covid-19,,,,,,,,,,,,,,,,,,,
287,No,,MORAb-022,Gimsilumab,Roivant Sciences Ltd.; Altasciences Co. Inc.,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Monoclonal antibodies,New,,Switzerland,Ongoing,,,,,,,,,,2/19/2020,4/16/2020,,,,,2,COVID19,270,No,,,,,,,,,Rebecca Taylor,4/24/2020,,,,,,4/24/2020
287,Yes,,https://www.drugbank.ca/drugs/DB15280,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,COVID-19,https://www.technologynetworks.com/drug-discovery/news/first-us-trial-participant-receives-gimsilumab-for-covid-19-and-acute-respiratory-distress-syndrome-333448,https://www.empr.com/home/news/drugs-in-the-pipeline/pipeline-investigational-therapies-for-covid-19/,https://www.clinicaltrialsarena.com/news/roivant-gimsilumab-covid-19-trial/,,https://roivant.com/,https://roivant.com/,,,,,,,,,,https://pharmaphorum.com/news/roche-begins-phase-3-trial-of-actemra-in-covid-19-pneumonia/,https://www.clinicaltrialsarena.com/news/roivant-gimsilumab-covid-19-trial/,,,,,,,https://www.clinicaltrialsarena.com/news/roivant-gimsilumab-covid-19-trial/,https://www.clinicaltrialsarena.com/news/roivant-gimsilumab-covid-19-trial/,,,,,,,,,,,,,,,,
288,No,,,SAB-185,Sab Biotherapeutics; CSL Behring LLC,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Monoclonal antibodies,New,BARDA,USA,Ongoing,,,Phase 1,,,,,,,4/1/2020,,,,,,,,,,,,,,,,,,Rebecca Taylor,4/25/2020,,,,,,4/25/2020
288,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,,https://www.medicalcountermeasures.gov/newsroom/2020/sab-185/,https://www.medicalcountermeasures.gov/newsroom/2020/sab-185/,https://www.cslbehring.com/newsroom/2020/sab-covid-19,https://globalbiodefense.com/2020/04/01/jpeo-cbrnd-barda-partner-with-sab-biotherapeutics-to-develop-covid-19-therapeutic/,https://sabbiotherapeutics.com/,https://globalbiodefense.com/2020/04/01/jpeo-cbrnd-barda-partner-with-sab-biotherapeutics-to-develop-covid-19-therapeutic/,,,https://globalbiodefense.com/2020/04/01/jpeo-cbrnd-barda-partner-with-sab-biotherapeutics-to-develop-covid-19-therapeutic/,,,,,,,https://globalbiodefense.com/2020/04/01/jpeo-cbrnd-barda-partner-with-sab-biotherapeutics-to-develop-covid-19-therapeutic/,,,,,,,,,,,,,,,,,,,,,,,,,
289,No,,,S-Protein/ACE2 Targeted prohylactic polypeptide,Sichuan Kelun Pharmaceutical Co. Ltd.,Therapeutic,COVID-19,Protein-based (including monoclonal antibodies),Nonspecific anti-inflammatory and immunosuppressive drugs,New,Apeiron Biologics,USA,Ongoing,,,Phase 2,,,,,,,3/1/2020,4/1/2020,,,,,,,,,,Austria; Germany; Denmark,,,,,,,Rebecca Taylor,4/25/2020,,,,,,4/25/2020
289,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,,https://www.drugtargetreview.com/news/59290/decoy-ace2-receptors-could-be-promising-covid-19-infection-preventing-drug/,https://www.drugtargetreview.com/news/59290/decoy-ace2-receptors-could-be-promising-covid-19-infection-preventing-drug/,https://www.drugtargetreview.com/news/59290/decoy-ace2-receptors-could-be-promising-covid-19-infection-preventing-drug/,https://www.clinicaltrialsarena.com/news/apeiron-biologics-phaseii-covid-19/,https://www.cslbehring.com/,https://www.technologynetworks.com/drug-discovery/news/phase-2-clinical-trial-of-apn01-for-treatment-of-covid-19-inititated-332897,,,,,,,,,,https://www.clinicaltrialsarena.com/news/apeiron-biologics-phaseii-covid-19/,https://www.clinicaltrialsarena.com/news/apeiron-biologics-phaseii-covid-19/,,,,,,,,,,https://www.technologynetworks.com/drug-discovery/news/phase-2-clinical-trial-of-apn01-for-treatment-of-covid-19-inititated-332897,,,,,,,,,,,,,,
290,No,,Liposomal curcumin,Lipocurc,Signpath Pharma Inc.,Therapeutic,COVID-19,Other,Antiviral drugs-not specified,Repurposed-Approved,Paracelsus Medical University; Discretionary Research Fund,USA,Ongoing,Cancer Treatment,,Phase 2,,,,,,,3/12/2020,4/1/2020,,,,,2,COVID19,70,No,,Pennysylvania: USA,,,,,,,Rebecca Taylor,4/25/2020,,,,,,4/25/2020
290,Yes,,https://www.ncbi.nlm.nih.gov/pubmed/30430227,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,,https://www.researchgate.net/publication/258347314_Liposomal-formulated_curcumin_Lipocurc_targeting_HDAC_Histone_Deacetylase_prevents_apoptosis_and_improves_motor_deficits_in_Park_7_DJ-1-knockout_rat_model_of_Parkinson's_disease_implications_for_epige,https://www.researchgate.net/publication/258347314_Liposomal-formulated_curcumin_Lipocurc_targeting_HDAC_Histone_Deacetylase_prevents_apoptosis_and_improves_motor_deficits_in_Park_7_DJ-1-knockout_rat_model_of_Parkinson's_disease_implications_for_epige,https://finance.yahoo.com/news/signpath-pharma-focus-coronavirus-disease-132000816.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8&guce_referrer_sig=AQAAAMtxCulSHQRqpcWfz5eXklfWPZIxsyEpH3LfUs0lYTGd5XWIzXUfKYIN7lg0efispLMaTlsqNlKlgK0RXT8AEMJCBu_TipsZnVZutbwo1plJidTAfNKK9RxEYjbWGuefhN3x9Q-kMoFP-tPUWbZeHi2005ieCWY6KunPZMA8h7Bx,https://link.springer.com/article/10.1007/s00280-018-3654-0 ;  https://www.researchgate.net/publication/258347314_Liposomal-formulated_curcumin_Lipocurc_targeting_HDAC_Histone_Deacetylase_prevents_apoptosis_and_improves_motor_deficits_in_Park_7_DJ-1-knockout_rat_model_of_Parkinson's_disease_implications_for_epige,http://signpathpharma.com/,http://signpathpharma.com/portfolio/liposomal-curcumin-for-treatment-of-cancer/,http://signpathpharma.com/portfolio/liposomal-curcumin-for-treatment-of-cancer/,,http://signpathpharma.com/portfolio/liposomal-curcumin-for-treatment-of-cancer/,,http://signpathpharma.com/portfolio/liposomal-curcumin-for-treatment-of-cancer/,,,,,https://www.businesswire.com/news/home/20200317005082/en/SignPath-Pharma-Focus-Coronavirus-Disease-COVID-19-Developing,http://signpathpharma.com/pipeline/#details,,,,,http://signpathpharma.com/portfolio/liposomal-curcumin-for-treatment-of-cancer/,,http://signpathpharma.com/portfolio/liposomal-curcumin-for-treatment-of-cancer/,http://signpathpharma.com/portfolio/liposomal-curcumin-for-treatment-of-cancer/,,http://signpathpharma.com/pipeline/#details,,,,,,,,,,,,,,
291,No,,Interferon Alpha,Antiviral,Sinopharm Group,Vaccine - Prophylactic,COVID-19,Protein-based (including monoclonal antibodies),Antiviral drugs-not specified,Repurposed-Approved,NIHR,China,Ongoing,,,Phase1/2,,,,,,,4/26/2020,4/26/2020,,,,,1/2,COVID19,,No,,China,,,,,,,Rebecca Taylor,4/26/2020,,,,,,4/26/2020
291,Yes,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,,https://www.drugbank.ca/drugs/DB05258,https://www.bioworld.com/COVID19products,https://www.drugbank.ca/drugs/DB05258,https://www.thenews.com.pk/print/648623-chinese-healthcare-group-invites-nih-for-covid-19-vaccine-test,http://www.sinopharm.com/1156.html,http://www.sinopharm.com/1156.html,,,,,,,,,,https://www.thenews.com.pk/print/648623-chinese-healthcare-group-invites-nih-for-covid-19-vaccine-test,https://www.thenews.com.pk/print/648623-chinese-healthcare-group-invites-nih-for-covid-19-vaccine-test,,,,,https://www.thenews.com.pk/print/648623-chinese-healthcare-group-invites-nih-for-covid-19-vaccine-test,,,,,https://www.thenews.com.pk/print/648623-chinese-healthcare-group-invites-nih-for-covid-19-vaccine-test,,,,,,,,,,,,,,
292,No,,Glycosides,Antiviral,Sirona Biotechem Corp.,Therapeutic,COVID-19,Unknown,Antiviral drugs-broad spectrum,Repurposed-Approved,Private,Canada,Ongoing,,,Pre-Clinical Testing,,,4/1/2020,,,,,,,,,,,COVID19,,,,TFChem: France,,,,,,,Rebecca Taylor,4/26/2020,,,,,,4/26/2020
292,Yes,,https://www.barrons.com/press-release/PR-CO-20200331-902751?tesla=y,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,,https://www.barrons.com/press-release/PR-CO-20200331-902751?tesla=y,https://www.barrons.com/press-release/PR-CO-20200331-902751?tesla=y,https://www.sironabiochem.com/sirona-biochem-initiates-covid-19-and-infectious-diseases-development-program/,https://www.sironabiochem.com/sirona-biochem-initiates-covid-19-and-infectious-diseases-development-program/,https://www.sironabiochem.com/,https://www.sironabiochem.com/,,,https://www.sironabiochem.com/sirona-biochem-initiates-covid-19-and-infectious-diseases-development-program/,,,https://www.sironabiochem.com/sirona-biochem-initiates-covid-19-and-infectious-diseases-development-program/,,,,,,,,,,,,,,,https://www.sironabiochem.com/sirona-biochem-initiates-covid-19-and-infectious-diseases-development-program/,,,,,,,,,,,,,,
293,No,,Compounds that block the activity of the SARS-CoV-2 MPro protease,Therapeutic,Sosei Group Corp.,Therapeutic,COVID-19,,,,,Japan,Ongoing,,,Discovery,,4/14/2020,,,,,,,,,,,,COVID19,,,,,,,,,,,Rebecca Taylor,4/26/2020,,,,,,4/26/2020
293,Yes,,https://soseiheptares.com/news/599/129/Sosei-Heptares-to-apply-its-Structure-based-Drug-Design-Expertise-in-New-COVID-19-RD-Program.html,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,,,,,,https://www.sironabiochem.com/sirona-biochem-initiates-covid-19-and-infectious-diseases-development-program/,https://soseiheptares.com/news/599/129/Sosei-Heptares-to-apply-its-Structure-based-Drug-Design-Expertise-in-New-COVID-19-RD-Program.html,,,https://soseiheptares.com/news/599/129/Sosei-Heptares-to-apply-its-Structure-based-Drug-Design-Expertise-in-New-COVID-19-RD-Program.html,,https://soseiheptares.com/news/599/129/Sosei-Heptares-to-apply-its-Structure-based-Drug-Design-Expertise-in-New-COVID-19-RD-Program.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,No,,,Lung airway cells,Stemcell Technologies Inc.,Therapeutic,COVID-19,Other,Other,New,CDC - China,Canada; China,Ongoing,Neither a treatment nor a prophylactic; mainly used to propagate the SARS-CoV-2 which allowed scientists at China's CDC to isolate the virus and obtain the gene sequence; clinical milestones and studies will not be filled out for this reason; development was finished before 03/25/2020 (which is when article about this breakthrough was published),,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,Andy Zhou,4/22/2020,,,,,,4/22/2020
294,Yes,,,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,https://www.bioworld.com/COVID19products,COVID-19,Other,Other,New,https://www.stemcell.com/canadian-biotechnology-company-stemcell-technologies-provides-critical-support-to-sequence-the-covid-19-virus-accelerating-vaccine-development.html,https://www.stemcell.com/canadian-biotechnology-company-stemcell-technologies-provides-critical-support-to-sequence-the-covid-19-virus-accelerating-vaccine-development.html,Ongoing,https://www.bioworld.com/COVID19products https://www.stemcell.com/canadian-biotechnology-company-stemcell-technologies-provides-critical-support-to-sequence-the-covid-19-virus-accelerating-vaccine-development.html,,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
